"","RouteID","Totalab","p312_400m","p316_1km","p437_8km","p484_5km","p485_4km","p488_8km","p489_400m","p490_4km","p491_20km","p492_8km","p493_1km","p495_8km","p498_400m","p556_400m","p558_400m","p557_400m","pSHV_20km","pDSD_8km","pISNV_400m","evd20km","lvd400m","pwm20km","pwt20km"
"221",69136,10,0.0466452505941654,0,8.10060957087021e-05,0,0,0,0.00603306432656899,0.0368270259352628,0.00781365600587043,0,0.020753397070358,0,0,0.00248113035075348,0.00300347358249105,0.0136592755099376,0.0431170372428288,0.109108460411646,0.00334299668312048,114.696865643146,119.985356681347,439.00756033032,2195.0378016516
"222",69147,0,0.00147041863683543,0,0,0,0,0,0,0,0.0166193146328492,0,0,0,0,0,0,0,0.0333822915291019,0.00319635637699144,0,126.317310759754,108.99431924761,944.412170891288,4722.06085445644
"223",69160,33,0,0,0.000799019153630568,0,0,0,2.66908663855229e-05,0.0132217305539265,4.58926851890618e-05,0,0.0576058201058201,0,0,0.0348048897667218,0,0.0207121123151657,0.0504722920900334,0.131870389693056,0,105.539258983773,96.3127138845199,418.827218333287,2094.13609166643
"224",69203,0,0,0,0,0,0,0,0,0.00269636907787001,0.000790237403867295,0,0,0,0,0,0,0,0.0430809198233568,0.181378932490591,0,120.357594064742,118.775363290185,616.614465288605,3083.07232644302
"225",69207,0,0.00304969503049695,0,3.68129890950723e-06,0,0,0,0.00051661500516615,0.000356497859054066,0.00241517311269089,0,0.000361532899493854,0,0,0.0006332700063327,0.0001333200013332,0.00048328500483285,0.0630190270736051,0.125308653905444,0.0001333200013332,130.217530139752,135.930489596905,621.246211508993,3106.23105754496
"226",69211,120,0.00309166122360113,0,0,0,8.97553269786562e-06,0,0.214587415632484,0.148370043262068,0.00193826218325105,0,0.00409384054584541,0,2.17722621380361e-05,0.213477030263444,0.00141519703897235,0,0.013823259146199,0.307264724250705,0.00167646418462878,122.085378195892,136.969180328742,188.317447747111,941.587238735554
"227",69213,56,0.00541786025656993,0,0.000109036538035939,0,0,0,0.0221073608170382,0.0678591741683779,0.0133463865213379,0,0.0085437299483889,0,0,0,0,0.00228338938016357,0.0163722848933014,0.203871336885118,0,118.123533924756,119.132706611219,388.860284140716,1944.30142070358
"228",69229,13,3.42073306309542e-05,0,0.0027561696868748,0,0,0,0,0.0055407421379334,0.00047234168046693,0,0.0352578389319615,0,0,0,0.000102621991892863,0,0.0243122283832789,0.0929851667771265,0.000102621991892863,106.391844032943,103.270000838574,402.496953986541,2012.4847699327
"229",69230,46,0,0,0.00526836782497532,0,0.000485182141336528,0,0.131135531135531,0.299697338759452,0.117441866157936,0,0.0203344160252326,0,0,0.002145473574045,0.00238095238095238,0.000261643118785976,0.183045105235758,0.607142006399856,0.00376766091051805,116.335388871516,131.55438895202,186.484296851497,932.421484257483
"230",69238,0,0,0,0,0,0,0,0,0.0173484725381865,0.000459521578874002,0,0,0,0,0.00309070016245988,0,0,0.00900727130089181,0.0507041930890196,0,124.986720417288,113.895107301682,575.691767046102,2878.45883523051
"231",69240,3,0.0106945563921599,0,0,0,0,0,0.00692000707727997,0.140201655212073,0.00285479030149669,0,0.0394317524227136,0,1.96591110149999e-05,0.0158649025891049,0.000865000884659996,0.00259500265397999,0.03085020249094,0.321050488805016,0.000865000884659996,119.215465236822,124.711808974991,237.628105984326,1188.14052992163
"232",69245,0,0,0,0,0,0,0,0.000227645237661628,0.000999783429702171,0.000272379198371541,0,0.000290330133458207,0,0,0,0,0,0.0677487519992245,0.00457645572190945,0,118.086229254396,121.419643820807,563.274574346103,2816.37287173052
"233",69252,0,1.94118217994759e-05,0,0,0,0,0,7.76472871979035e-05,0.00112537065779602,3.43178293893102e-05,0,0.000196661474803732,0,0,0,0,0.0330777443463069,0.166721601796658,0.00945598528777046,0,115.848015895819,120.428241766644,427.295653762891,2136.47826881446
"234",69253,44,0,0,0.00352031309153306,0,0,0,0,0.00216197499794148,0.0347316258031058,0,0.0259295995751295,0,0,0,0.00889941976529413,0,0.0665055779556645,0.119649345349598,0.00889941976529413,105.911988853227,107.703098363668,307.531351648816,1537.65675824408
"235",69254,452,0,0,0.0230607357307856,0,0,0,0.0477497395237732,0.480461719715605,0.125698317293215,0,0.196040302267003,0,0.000152473888846535,0,0,0,0.121525878994471,0.886219548038636,0,115.264344515498,111.885966106125,187.910638480251,939.553192401253
"236",69256,36,0.00436209634727369,0,0.000192696245540357,0,3.46680533888022e-05,0.0106738606598335,0.111445209105347,0.493440600369113,0.0321439468160064,0,0.265771516991215,0,0,0.00131286394917946,0.00207517204870302,0,0.0225385172020455,0.916185634494895,0.00207517204870302,108.589016070776,118.917425020144,226.440653095404,1132.20326547702
"237",69906,0,0,0,0,0,0,0,0,0,0.000968831288554311,0,0,0,0,0.00159452642565158,0,0.00136259530919317,0.094174053932768,0.00135123745619353,0,130.639760692355,131.509759630775,2160.11434936101,10800.571746805
"238",81028,0,0,0,0,0,0,0,0.00048828125,0.00053959156275011,0,0,0,0,0,0.176025390625,0,0.227973090277778,0.733511487608454,0.00244700495137112,0.0100640190972222,123.914864696193,118.227852194351,185.142099326906,925.710496634528
"239",81029,0,0.0442424425452239,0,0,0,0,0,0,0.00903151133886458,0,0,0,0,0,0.0212303324978105,0.00347295624075137,0.000181197716908767,0.229835115188929,0.0143965125297531,0.0172439827258177,138.742320438303,130.113103738884,188.462110447105,942.310552235526
"240",81031,0,0,0,0,0,0,0,0.00142907218162699,0.0263437160800124,7.33414204472947e-07,0,0,0,0,0.0118909590961793,0,0.0231078275406477,0.852170832703819,0.0366976506989621,0.000215709008547469,119.318990863016,129.273153748577,132.412134800754,662.060674003772
"241",81036,3,0,0,0,0,0,0,0.000670187384392676,0.000487899135307473,0,0,0,0,0,0.0770447417097821,0,0.0295686673994049,0.915047399647669,0.00195604094745533,0.000428919926011313,124.892999889541,126.0722519919,143.315022631947,716.575113159735
"242",81037,0,0,0,0,0,0,0,0,0.000136065378025719,0,0,0,0,0,0.494666894820899,0,0.0929158110882957,0.649031493988726,0.000276835070473401,5.70385580652521e-05,128.662185133416,132.000264558626,152.651718891729,763.258594458647
"243",81042,0,0,0,0,0,0,0,0.0403327099673431,0.000673472743931567,2.87938478621675e-05,0,0,0,0,0.0614341139364167,0,0.0211572277890976,0.89373888852794,0.037477035417781,0.00156306696067212,115.748465196191,121.247836080636,165.309946151328,826.549730756641
"244",81047,0,0.0369810003200559,0,0,0,0,0,0,7.74686949003908e-05,2.98143682894379e-06,0,0,4.14164995050728e-06,0,0.000756495679245832,0,0.000261863888969711,0.178125943345247,0.000121488398548214,0.0272047484651867,128.7664195506,118.26047616352,216.289780348949,1081.44890174475
"245",81704,0,0.0515736895949931,0,0,0,0,0,0,0.00142484484335979,2.96194493151983e-06,0,0,8.6523527910327e-06,0,0.000511524342540772,0.00216645603899621,0,0.136652291360599,0.000816205279954085,0.0215742913883372,124.030817440813,124.197406522452,232.648293088311,1163.24146544155
"246",81705,0,0.047970044520447,0,0,0,0,0,0,0.0408307491385232,0,0,0,0,0,0.0119998820650411,0.000117934958870183,0.000471739835480732,0.311109959912908,0.0583368112831316,0.044461479494059,127.637508161885,126.041013500844,180.385743746031,901.928718730153
"247",81706,0,0.0330202270500778,0,0,0,0,0,0,0.00316822618484733,0,0,0,0,0,0.000403388463089956,0,0,0.287785456063526,0.0198977661592902,0.00187287500720337,121.980127024266,120.978554604997,189.152836591338,945.764182956691
"248",81900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00384332925336597,0,0.00492044063647491,0.896643534742015,0,0.00281517747858017,119.361439785374,129.108433771564,178.497483136512,892.487415682558
"249",81901,35,0,0,0,0.000203368689356587,0,0,0.000553510641242078,0.0419583627179478,0.000482285976351714,0,0,0,0,0.0151108405059087,0.0321312927241026,0.00337641491157668,0.754169517603068,0.0994591039345249,0.0321312927241026,110.454979475709,111.231812505997,151.167559537495,755.837797687475
"250",81907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00492776346735357,0,0.0103931011311457,0.905182409801616,2.28456547564653e-06,0.00132153656624482,117.392533842538,120.167034366124,173.038019703203,865.190098516014
"251",81908,0,0,0,0,0.000268461714376622,0,0,0.0225106007569937,0.0517517006366321,7.81353082401054e-05,0,0,0,0,5.69168160733089e-05,0.11679330658243,0,0.82080772743456,0.0966954385972862,0.11679330658243,114.697476620194,119.274732532349,160.333591612069,801.667958060343
"252",81909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121654111235775,0,0.000741304696265427,0.844180727965387,0,0.00961692578938932,124.189515908949,118.004003538609,175.498105148988,877.49052574494
"253",81911,0,0.032535190828617,0,0,0,0,0,0,0.105853020392459,0,0,0,0,0,0,0.0296618778116384,0,0.430567292761873,0.0955310982121712,0.162501813960238,126.947497228888,132.402150866258,180.824999934585,904.124999672926
"254",85004,0,0,0,0,0.373084257854369,0.00393206940512091,0.282442183374306,0.036,0,0.000136617610959801,0,0,0,0.0173617021276596,0,0.000141843971631206,0.0126241134751773,0.353717606284118,0.696955522170627,0.00317730496453901,111.994141327033,132.914043411184,127.011914670281,635.059573351405
"255",85011,49,0,0.000183107065316906,0,0.00275426988767503,0.0022561757313967,0.00207933172086606,0.0830199764982374,0.000294283791051743,0.0635499880677429,0.00055773379268715,0,0,0.00108695652173913,0.271592244418331,0.0170094007050529,0.375352526439483,0.14473787460209,0.219028041074799,0.0334606345475911,114.815446165516,123.777113524234,321.44033048733,1607.20165243665
"256",85012,18,0,0,0,0.305589192250997,0.00745711517638343,0,0.235018593692338,0,0,0,0,0,0.00635875890652057,0.000113549266187867,0,0.0192749879353905,0.130159270742919,0.516857840281031,0.0259176200073807,111.272951474562,118.018448785857,130.532412854799,652.662064273997
"257",85015,15,2.48323814253787e-05,0.0299955075852695,0,4.73557211092432e-05,5.53227390288093e-06,0,0.0448224484728085,0,0.0892030819841342,0.00594277301772532,0,0,0.00300471815247082,0.00434566674944127,0,0.0574372982369009,0.0685301367325712,0.197358851289987,0,123.075874610631,124.15309943969,390.519809266839,1952.59904633419
"258",85019,16,0,0.000619035939124239,0,0.0568536353400308,0.0122072351712851,0.006573715353018,0.550847457627119,0,0.00328511921908023,4.62081360367525e-05,0,0,0.00303606315011352,0.0179259728602355,0.0188235915307038,0.0545171339563863,0.0473364641760177,0.546414856645338,0.0253973282644279,123.852983417908,126.98687598435,262.518051379339,1312.59025689669
"259",85020,0,0,0.131863741181306,0,0,0,0,0.000209451498887289,0,0.0971165467799156,1.17449773909185e-05,0,0,0,0.00191124492734651,0,0.0146877863594711,0.19827974177312,0.11481237398618,0,125.289631606326,132.579578896929,463.610345440458,2318.05172720229
"260",85021,0,0,0.000922816091337332,0,0.00135724735563333,9.00856632761699e-05,0,0.0504494495505505,0,0.00777517737031236,1.01179372055522e-05,0,0,0.000454499545500455,0.00292899707100293,0,0.051989698010302,0.0189285911729476,0.0906250988079805,0.00138874861125139,123.442193487167,120.009365689748,171.841313431711,859.206567158554
"261",85022,0,0,0,0,0.0381020623036299,0.000792435453990555,0,0.00043575516369869,0,0,0,0,0,0.00209162478575371,0,0,0,0.00109172472657258,0.394746655256572,0.00444470266972664,116.210361457765,140.038602106816,117.421832541209,587.109162706045
"262",85024,181,0,0,0,5.13998976285372e-05,0.000750775617457741,0.0885319930636608,0.328662044549344,0.0158766961456505,0.373290477138147,0,0,0,0,0.0207110193243841,0,0.0835816492107981,0.0232429773540555,0.707611362877274,0.000590057530609234,114.495350653277,117.54408009945,278.88355887168,1394.4177943584
"263",85104,106,0,0,0,0.166231648928785,0.00408227993799846,0.382017219124121,0.205354145686472,0,0.00451134323522103,0,0,0,0.000139867964641379,0,0.000139867964641379,0.0360020140986908,0.13028721143421,0.794657857132165,0.00173436276155309,111.10945179451,125.033533268519,146.344313760907,731.721568804535
"264",85108,45,0,0,0,0.238783706489669,0.00462681535476233,0,0.226678608413334,0,2.77369648152639e-05,0.0472188244420533,0,0,0.0247697948445241,0.00355453553136108,0.000307873156259621,0.0368048364074001,0.0504741436013992,0.591065376405892,0.095328724565479,109.350518841586,119.605395493307,116.644792022968,583.223960114838
"265",85109,37,0,0,0,0.247479601883353,0.00549346895963659,0.105709219144478,0.00987861029719548,0,0.00107859960332494,0,0,0,0.404102134784429,0,0.0015069066555044,0,0.156747561636916,0.810373242633428,0.0262313380772987,118.953398283153,146.963173412074,175.030620923521,875.153104617603
"266",85112,29,0,8.39912649084495e-05,0,0.240817033897561,0.083092648585225,0,0.0380123104638943,0,0.00296299623449443,0,0,0,0.0204173547515388,0.00123104638943102,0.00264224590902267,0.0177450833208227,0.0413711530831481,0.506125699504811,0.00717609968473202,113.278737579923,128.263505399122,135.787308430599,678.936542152995
"267",85119,10,0,3.39908677868546e-05,0,0.0951521282719854,0.0128801160507101,0.0143233534693638,0.510521014046673,0,0.00160457495689538,0,0,0,0.0566343947618781,0.000363758464379652,0.000615591247411719,0.0098494599585875,0.0242401401012846,0.623360325571942,0.00721920644691925,133.712445162308,114.926606988962,221.03728100706,1105.1864050353
"268",85120,0,0,0,0,0.00357651040264585,7.58087414370581e-05,0,0.559418077527986,0,0,0,0,0,0.00383939309834397,0,0.000138773244518457,0.000693866222592284,0.0270385395234891,0.25353248399292,0.0031686557498381,127.051271256752,109.542321309916,265.505629167888,1327.52814583944
"269",85121,0,0,0.00546018969557909,0,0.00114936511260447,2.38703363330389e-05,0,0.0167616191904048,0,0.0524530830999038,0,0,0,0,5.99700149925037e-05,0,0.00458770614692654,0.0118987400411095,0.0524669448106531,0,124.83301544273,121.242177939351,289.396491453663,1446.98245726832
"270",85123,28,0,0,0,0.0799592751153986,0.0001460010607424,0,0.557512431920436,0,0,0,0,0,0.000769595074591523,0.00236798484489699,0,0.0168718920198911,0.0208639677770746,0.42007211304712,0.000799194885152735,111.828987465442,125.234786314322,151.867851122098,759.339255610489
"271",85153,48,0,0,0,0.00103108390649869,0,0,0,0.493162224279044,0.163320078064242,0,0,0.04281512422854,0,0,0,0.47245684454185,0.0136839865588637,0.678587258685398,0,120.50422506588,126.093583859684,297.380335589014,1486.90167794507
"272",85155,182,0,0.000447650344385549,0,0.00927239704677809,0.0185588750488935,0.0124551501065687,0.435707654866146,0,0.080259460845554,0,0,0,0.02406101813985,0.0130215520485737,0.0595127581102441,0.0541937426299019,0.0392646785196628,0.454003020339092,0.102516496474898,116.246206426059,126.9471624699,233.030938828561,1165.15469414281
"273",85156,29,0,0.0106173668930105,0,0,0,0,0,0,0.135929338287659,0,0,0,0,0,0,0,0.182496819120438,0.0886485125808275,0,115.243932809142,118.269035205113,544.615708675946,2723.07854337973
"274",85169,0,0,0,0,0,0,0.000802758984310005,0.000332514835277266,0,0.00775444479637107,0,0,0,0.0778340495191324,0,0,0.00555043994270514,0.0341740442054297,0.741713647334905,0,123.53169520675,149.648079388928,215.081340773798,1075.40670386899
"275",85174,118,0,0.0756852092640035,0,0.000221740664214081,2.2521797882951e-05,0,0.0104552799163578,0.00141887326662591,0.223115520756748,0.000660177120690917,0,0,0,0,0,0,0.252663852106751,0.246222645099905,0.000126730665652821,118.84670044267,118.154107934079,410.861161196324,2054.30580598162
"276",85203,33,0,0.00839793281653747,0,0,0,0,0.0185062970906891,0.0166282498272561,0.308892979825777,0,0,0,0,0,0,0.0249958752681076,0.0484682393577651,0.33440694061393,0.0561788483748556,117.631545312682,118.462590434232,543.451546330054,2717.25773165027
"277",85206,127,0.000535117056856187,0.0376026476601416,0,0,0,0,0,0.00106150605699257,0.143845216927855,0,0,0,0,0,0,0,0.188160468046859,0.203206419372714,0.000695652173913044,114.499247234538,113.366233469038,524.39164059377,2621.95820296885
"278",85251,78,0,0,0,0.499116052638486,0.0104562718906635,0.147967054965932,0.0312421264802217,0,0.000330499808872034,0,0,0,0.00709666582682456,0,0.0198412698412698,0.000671873687746704,0.292140389220826,0.666019852699944,0.0425799949609473,115.038683894032,119.549945689379,143.252411905083,716.262059525413
"279",85313,8,0,0,0,0.276795359674184,0.000389468951871735,0,0.133895728088675,0,0.000144834837397451,0.000986058680865329,0,0,0.0131688655647653,0,2.4523027122468e-05,0.0177056255824219,0.146749788815149,0.437070783288762,0.0756290156456913,108.427681242614,152.029532565097,146.610052651967,733.050263259833
"280",85316,73,0,0.000587694829113243,0,0.000281831702331393,1.06639594428294e-05,0,0.264159177924577,0,0.648403182128528,0.000630272273536124,0,0,0,0.00821281913943939,0,0.0342994306572239,0.00317368990356954,0.71992416302498,0,121.563919505894,134.477521114446,228.292438309261,1141.46219154631
"281",85317,0,0,0,0,0.302821564687358,0.000306750399720983,0,0,0,0,0,0,0,0.0478566067723279,0,2.20740806145424e-05,0.00801289126307889,0.0436082294271844,0.651795448286789,0.0227583771135932,112.505515586286,142.800387923909,99.5336208846976,497.668104423488
"282",85318,43,0,0,0,0.0636680004557209,0.00029489631313587,0,0.506152681149131,0,0,0,0,0,0.066993232050736,0,0,0,0.00594774460211588,0.468465011058707,0.000899238014103838,103.017670205893,129.854488392368,124.602914067304,623.01457033652
"283",85321,0,0,0,0,0.00526039749084771,0.00120047749833953,0,0.0134916612362127,0,8.34105927023851e-05,0,0,0,0.0661308618733859,0.002799700721647,0.00181015132865108,0.0515772451910313,0.0022063208990038,0.280649181312665,0.00977481717471581,120.048754628911,130.157373825605,150.409768447776,752.048842238879
"284",85323,49,0,0.138211088976825,0,4.00485922919809e-05,0,0,0.170064895203017,0,0.0178559877552694,0,0,2.7730999223532e-05,0,0.0750460405156538,0,0.0732701920547224,0.114514652223229,0.285697359000474,2.19240550732263e-05,109.181108529452,116.486139161149,216.25706666835,1081.28533334175
"285",85368,6,0,0.12879762096126,0,0.00689918619027093,7.9579026947448e-05,0,0.012562582547532,0,0.0293112383211865,0,0,0,0.00144362195533987,0,0,0.000430015050526768,0.23980996372416,0.10434586751736,0,109.232538120091,115.281800785588,289.222690013464,1446.11345006732
"286",85901,398,0,0,0,0.00726244186999473,0.000675181303664809,0,2.84470742184166e-05,0.802658761755149,0.219936959767347,0,0,0.0366438029736418,0,0,0,0.164224959462919,0.0166853164428195,0.853647606987105,0,121.683827281297,126.007595734157,242.700388266266,1213.50194133133
"287",85902,135,0,0.0531274131274131,0,0,0,0,0.00168073111803635,0.0218207329509703,0.271770177653894,0,0,0.00286667190858101,0,0,0,0,0.0931602553614233,0.467262606804005,0.00101544171714696,120.817241192221,119.35305923855,444.867120930369,2224.33560465184
"288",85903,391,0,0.00440490902639275,0,0.00121106439900631,0.000155521460466146,0,6.13817021145996e-05,0.738176630507927,0.234321447366675,0,0,0.0372879156345745,0,0.00147316085075039,0,0.00128901574440659,0.0394375872504839,0.849351686236451,0,121.255850146535,126.543628778637,313.759466391879,1568.79733195939
"289",85904,134,0,0,0,0.000365541610820032,0,0,0,0.762923323716597,0.0833646152412423,0,0,0.019595288334829,0,0,0,0.0353293413173653,0.0220064956047105,0.757150364208161,0,126.490497768813,130.582737839043,270.379467624688,1351.89733812344
"290",85906,0,0,0.0056101534580618,0,0,0,0,0.00856731911700331,0.00166939698884468,0.265364655938608,0,0,0,0,0,0,0.00728534800825464,0.0433571420869654,0.279865307726216,0.00137577387280345,120.638846135264,119.660417709718,615.4142269586,3077.071134793
"291",85909,45,0,0.00110086214888291,0,0.00157772111027537,3.67693406731941e-05,0,0.000253721244925575,0.228032945329243,0.24471917640162,0,0,0.0363178851251153,0,2.8191249436175e-05,0,0.120996842580063,0.0226586524404847,0.527260307562966,0,119.682709405397,123.349885775921,425.351485519712,2126.75742759856
"292",89005,0,0.00225467038866223,0,0,0,0,0,0.185017178441056,0.256127974824625,0.00594655062596678,0,0,0,0,0.049092763581705,0.0011810178226326,0.0747262185956624,0.0241379336711482,0.430232774760845,0.0011810178226326,131.475912776874,126.330654130064,401.053719785869,2005.26859892934
"293",89006,10,0,0,0,0,7.72037972390734e-05,0,0.192654450679503,0.170715411956493,0.00139179029768897,0,2.3704827488118e-05,0,0,0.204702002606314,0.000930826307810962,0.204436052232653,0.0243895524477259,0.690124194962969,0.000930826307810962,126.063877232984,131.587177893595,226.894507587554,1134.47253793777
"294",89016,0,0.00273297894705229,0,0,0,0,0,0.0110520467309367,0.072794790312485,0.000786652489867053,0,1.26782884310618e-05,0,0,0.556266330300027,0.0151665315193561,6.00654713637865e-05,0.00840215210213691,0.270916770985393,0.0151665315193561,132.677470202144,134.398685193824,331.009115378548,1655.04557689274
"295",89019,0,0.00149597238204833,0,0,0,0,0,0,0.00510084265782567,0,0,0,0,0,0,0,0,0.0186040692343143,0.00584667658685961,0,122.672260554243,116.825573725193,1077.88891729873,5389.44458649365
"296",89021,0,0,0,0,0,0.00570505605270791,0,0.0399740647816649,0.209503814457953,9.2209524629164e-06,0,0,0,0,0.721309164716827,0,0,0.00355928765068573,0.350406621249608,0,126.129423280555,154.529834398151,160.639532491323,803.197662456613
"297",89029,0,0.00475133720268579,0,0,0,0,0,0.0376977352907705,0.0859047356874598,0.00927124537502827,0,0,0,0,0.0164731990440423,0,0.00862068965517241,0.0364696841091051,0.137508092759593,0,135.444745459102,128.470789433627,550.693113143696,2753.46556571848
"298",89035,0,0.000495309131169512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00442864634928034,0.080000360410688,0.00036311906460529,0,144.554401284995,129.170832034274,1336.18185181328,6680.9092590664
"299",89036,0,0.00622971719981456,0,0,0,0,0,0.00185442744552619,0.00797120082283363,0.00204941578787603,0,0,0,0,0.0163421418636996,0,0.0972415391747798,0.0714157089863881,0.01336059011493,0,129.66037296659,124.846214808672,790.345322170184,3951.72661085092
"300",89043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00657033960976165,0.0295595783522354,0,0,130.681848857755,116.317776602637,1531.06339260535,7655.31696302677
"301",89046,0,0.00122898162113848,0,0,0,0.00241510538641686,0,0.0415619239148651,0.097685727296383,0.00040776424953081,0,0.00589251125994726,0,0.00145243282498184,0.709206189598346,0.000865873414893023,0.00924529355901905,0.0582460610794998,0.231220138722909,0.000865873414893023,121.836993027871,161.005235503182,313.457879995135,1567.28939997568
"302",89049,0,0.00751153809927475,0,0,0,0,0,0.017260054629368,0.0396430775341708,0.00226075715494022,0,0,0,0,0,0,0.00127154563435999,0.0495222041594932,0.0973230324674489,0,141.306757113442,129.417102340524,706.353030581045,3531.76515290522
"303",89050,0,6.95442533265335e-05,0,0,0,0,0,0.231281005146275,0.14600800304878,0.0154006479110853,0,0,0,0,0.00264268162640827,0.00356993833742872,0.0984514812925959,0.0167053786271004,0.456039069922317,0.00361630117297974,132.828606326141,129.700889006494,243.712093005874,1218.56046502937
"304",89054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000859106529209622,0.0470075665534603,0,0,122.960088147183,117.429524729168,1847.64771141318,9238.23855706589
"305",89055,0,0.000583676513505626,0,0,0,0,0,0,0.000308672123781429,0.00723260717487097,0,0,0,0,0,0,0.000389117675670417,0.0273968108950833,0.0253055080924997,0,118.668098866186,118.649632898475,710.03063637109,3550.15318185545
"306",89057,33,0.00917992656058752,0,0,0,0,0,0.0424405300409771,0.162469992199865,1.89676874064419e-05,0,0,0,0,0.488159225160981,0.00622638497152892,0.00976531318184237,0.017766653439866,0.407412139846099,0.00622638497152892,130.109184661032,145.591626279261,259.303500800889,1296.51750400444
"307",89061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0620435172546204,0,0,132.954017889194,109.764287470374,1935.00096790601,9675.00483953007
"308",89063,0,0,0,0,2.02889964656568e-06,0.00167452245100471,0,0.133860734706666,0.0640272264946663,7.7903886858627e-05,0,4.33797134769925e-05,0,0.000104435915511344,0.505757029842563,2.61089788778361e-05,0.18352001253231,0.00200758316434682,0.303567598823163,2.61089788778361e-05,114.192755866348,129.178772838022,126.142280243911,630.711401219553
"309",89069,9,0.0596485819975339,0,0,0,0,0,0.000539457459926017,0.00514522821576763,0.00379877554031128,0,0,0,0,0,0,0,0.130416256656293,0.117904395573505,0,124.76039564742,131.83102053083,283.673118765976,1418.36559382988
"310",89070,0,0.0433534819931935,0,0,0,0,0,0.0162289835932341,0.0261418835208506,0.00138315343649225,0,0,0,0,0.0075684461827602,0,0.0245085589475288,0.164244870294863,0.0321491023915259,0,128.46830867156,148.336039059184,399.830826673726,1999.15413336863
"311",89071,0,0.0176941909637213,0,0,0,0,0,0,8.96300347948392e-05,0,0,0,0,0,0.00888048074782996,0,0.0313821500111284,0.131045488971668,0.000665031970680037,0,124.561169798641,136.999881076338,519.907154493025,2599.53577246513
"312",89075,142,0,0,0,0,0,0,0.159419926236295,0.343132212581088,0.0001763287741198,0,0,0,0,0.204606468123542,0,0.0518102215420127,0.00928614207842982,0.559563103753132,0,113.46453742304,113.346594861426,182.2707855081,911.353927540498
"313",89152,0,0.012954580927111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8529733104417e-05,0.0686232533088035,0,0,124.164579654019,141.835397158115,700.315762999604,3501.57881499802
"314",89164,0,0,0,0,0,0.00179099553429403,0,0.115892984133991,0.159594198117098,0,0,0,0,0.024522425758356,0.588342038794478,0,0,0.00125614693937466,0.343225088741317,4.9044851516712e-05,127.088988080164,195.152623894283,187.109159549232,935.545797746158
"315",89906,0,0.00143777145424592,0,0,0,0,0,0.0172233038789876,0.133706488258868,0.000717724928616307,0,0,0,0,0.0104837501872098,0.0430732364834506,0.0326793470121312,0.0291514516239401,0.303414066109846,0.0430732364834506,129.343205705612,131.197204011524,358.07606453951,1790.38032269755
"316",89908,0,0.0208471012316011,0,0,0,0,0,0.00132171823370381,0.0177616169794408,0.000622139236726625,0,0,0,0,0.00228296785821568,0,0.0207269450285371,0.169904486886318,0.0164092285997806,0,127.386931398382,137.078465228905,488.824212596286,2444.12106298143
"317",89909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279207116615518,0,0,123.174196386534,114.406274262453,1466.42755493671,7332.13777468354
"318",89950,0,0,0,0,0,0.00115068232609006,0,0,0.0925205648804146,6.18552715510854e-05,0,0,0,0.000278812764555294,0,0.0178186703165792,0.000785745063746737,0.00286982686967223,0.745010149655801,0.0178186703165792,132.590963338425,214.498439866792,143.014668336702,715.073341683512
"319",89951,0,0,0,0,0,0.0174505645877513,0,0.233984088767926,0.476649810595762,1.01270129970085e-05,0,0,0,0,0.000183188527164242,0,0.00727520150737988,0.000713954416289098,0.914715108616967,0,135.240515179251,201.67696008367,137.164579789092,685.822898945458
"320",92001,121,0.00171399941987712,0,0,0,0,0,0,0,0.237213678904536,0,0,0.000839624387595132,0,0,0,0.000791076655327901,0.172875343976272,0.244958270055072,0,125.338726749465,122.433025782696,384.450338862304,1922.25169431152
"321",92002,9,0.00620574878000621,0,0,0.00212611513665122,0,0,0.000451327184000451,0.570958669938515,0.184606733845399,0,0,0.00540685065803155,0,0.00383628106400384,0,0.364954444162365,0.0699330454820627,0.647082924848737,0.000394911286000395,112.103186089356,120.600886328755,188.750846598872,943.754232994361
"322",92005,95,0.0860373122360614,0,0,0,0,0,0,0.43460023226618,0,0,0,0,0,0,0.00686908643823168,0.00307371572138772,0.427840104563773,0.461093348046026,0.00732346180574117,121.668117125972,125.857494070091,158.733508891273,793.667544456365
"323",92007,0,0,0,0,1.16134576747535e-05,0,0,0,0.0275640340564996,0.000731648849730356,0,0,2.51760668358322e-05,0,0.00212543032480168,0.0046400239485107,0,0.228317089993544,0.0886157800936815,0.0046400239485107,125.495308745412,132.451259136184,264.06696452214,1320.3348226107
"324",92009,50,0.000213786152765477,0,0,0.0011137168064443,0.00427385319680277,0,0.162599639617628,0.276975530923496,0.131286452442729,0,0,0.0785726622852961,0,0,0,0.0298384387502672,0.0966077513878725,0.543927402950653,0.000152704394832483,127.36415860428,136.362530228775,190.83285385748,954.164269287397
